,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expirationDate
143,TSLA230714P00155000,2023-07-07 19:56:24+00:00,155.0,274.42999267578125,0.0,0.01,0.0,0.0,2722.0,432.0,1.3750031249999999,False,REGULAR,USD,1,2023-07-14
144,TSLA230714P00160000,2023-07-07 19:54:30+00:00,160.0,274.42999267578125,0.01,0.02,0.0,0.0,138.0,913.0,1.40625296875,False,REGULAR,USD,1,2023-07-14
145,TSLA230714P00165000,2023-07-07 19:59:50+00:00,165.0,274.42999267578125,0.01,0.02,-0.01,-50.0,5756.0,673.0,1.3281283593749997,False,REGULAR,USD,1,2023-07-14
146,TSLA230714P00170000,2023-07-07 19:56:24+00:00,170.0,274.42999267578125,0.01,0.02,0.0,0.0,370.0,1614.0,1.2656286718749998,False,REGULAR,USD,1,2023-07-14
147,TSLA230714P00175000,2023-07-07 19:59:48+00:00,175.0,274.42999267578125,0.02,0.04,0.0,0.0,774.0,1122.0,1.2656286718749998,False,REGULAR,USD,1,2023-07-14
148,TSLA230714P00180000,2023-07-07 19:59:48+00:00,180.0,274.42999267578125,0.02,0.04,0.0,0.0,844.0,1120.0,1.1953165234375,False,REGULAR,USD,1,2023-07-14
149,TSLA230714P00185000,2023-07-07 19:59:48+00:00,185.0,274.42999267578125,0.03,0.05,0.0,0.0,774.0,719.0,1.15625421875,False,REGULAR,USD,1,2023-07-14
150,TSLA230714P00187500,2023-07-07 19:59:57+00:00,187.5,274.42999267578125,0.03,0.06,0.05,,826.0,221.0,1.1328168359375002,False,REGULAR,USD,1,2023-07-14
151,TSLA230714P00190000,2023-07-07 19:46:11+00:00,190.0,274.42999267578125,0.03,0.05,0.010000002,25.000006,386.0,5485.0,1.0859420703125,False,REGULAR,USD,1,2023-07-14
152,TSLA230714P00192500,2023-07-07 19:40:09+00:00,192.5,274.42999267578125,0.03,0.05,0.04,,35.0,127.0,1.0468797656250002,False,REGULAR,USD,1,2023-07-14
153,TSLA230714P00195000,2023-07-07 19:41:48+00:00,195.0,274.42999267578125,0.03,0.06,0.0,0.0,735.0,2604.0,1.0273486132812502,False,REGULAR,USD,1,2023-07-14
154,TSLA230714P00197500,2023-07-07 19:13:49+00:00,197.5,274.42999267578125,0.04,0.05,0.05,,417.0,347.0,0.992187578125,False,REGULAR,USD,1,2023-07-14
155,TSLA230714P00200000,2023-07-07 19:59:57+00:00,200.0,274.42999267578125,0.04,0.07,-0.02,-28.571426,10167.0,9003.0,0.9804689453125001,False,REGULAR,USD,1,2023-07-14
156,TSLA230714P00202500,2023-07-07 19:59:56+00:00,202.5,274.42999267578125,0.04,0.07,0.06,,318.0,558.0,0.945313046875,False,REGULAR,USD,1,2023-07-14
157,TSLA230714P00205000,2023-07-07 19:59:57+00:00,205.0,274.42999267578125,0.05,0.07,-0.010000002,-14.285716,817.0,3371.0,0.9179695703125,False,REGULAR,USD,1,2023-07-14
158,TSLA230714P00207500,2023-07-07 19:59:57+00:00,207.5,274.42999267578125,0.05,0.08,0.06,,26.0,32.0,0.89257919921875,False,REGULAR,USD,1,2023-07-14
159,TSLA230714P00210000,2023-07-07 19:47:03+00:00,210.0,274.42999267578125,0.05,0.07,0.0,0.0,824.0,3268.0,0.84961087890625,False,REGULAR,USD,1,2023-07-14
160,TSLA230714P00212500,2023-07-07 19:59:57+00:00,212.5,274.42999267578125,0.07,0.09,0.07,,320.0,661.0,0.8437515624999999,False,REGULAR,USD,1,2023-07-14
161,TSLA230714P00215000,2023-07-07 19:59:44+00:00,215.0,274.42999267578125,0.06,0.08,-0.040000003,-44.444447,1142.0,1722.0,0.79687703125,False,REGULAR,USD,1,2023-07-14
162,TSLA230714P00217500,2023-07-07 19:59:57+00:00,217.5,274.42999267578125,0.07,0.1,0.08,,79.0,449.0,0.7812521875,False,REGULAR,USD,1,2023-07-14
163,TSLA230714P00220000,2023-07-07 19:58:15+00:00,220.0,274.42999267578125,0.07,0.1,-0.010000005,-11.111116,930.0,3322.0,0.7480493945312501,False,REGULAR,USD,1,2023-07-14
164,TSLA230714P00222500,2023-07-07 19:59:35+00:00,222.5,274.42999267578125,0.08,0.1,-0.04,-33.333336,378.0,575.0,0.7187528125,False,REGULAR,USD,1,2023-07-14
165,TSLA230714P00225000,2023-07-07 19:58:38+00:00,225.0,274.42999267578125,0.09,0.12,-0.029999994,-23.07692,1848.0,2466.0,0.6992217578125001,False,REGULAR,USD,1,2023-07-14
166,TSLA230714P00227500,2023-07-07 19:59:59+00:00,227.5,274.42999267578125,0.1,0.11,-0.019999996,-15.384613,633.0,869.0,0.6660189648437502,False,REGULAR,USD,1,2023-07-14
167,TSLA230714P00230000,2023-07-07 19:59:30+00:00,230.0,274.42999267578125,0.11,0.14,-0.030000001,-18.750002,2375.0,4783.0,0.647464462890625,False,REGULAR,USD,1,2023-07-14
168,TSLA230714P00232500,2023-07-07 19:55:34+00:00,232.5,274.42999267578125,0.13,0.16,-0.07,-36.842106,3728.0,425.0,0.6269568554687501,False,REGULAR,USD,1,2023-07-14
169,TSLA230714P00235000,2023-07-07 19:59:50+00:00,235.0,274.42999267578125,0.16,0.17,-0.049999997,-22.727272,4828.0,3111.0,0.6035195898437502,False,REGULAR,USD,1,2023-07-14
170,TSLA230714P00237500,2023-07-07 19:54:58+00:00,237.5,274.42999267578125,0.18,0.21,-0.06999999,-27.999996,2017.0,2023.0,0.5839885351562499,False,REGULAR,USD,1,2023-07-14
171,TSLA230714P00240000,2023-07-07 19:59:57+00:00,240.0,274.42999267578125,0.23,0.25,-0.060000017,-20.000004,5012.0,6381.0,0.5678754150390625,False,REGULAR,USD,1,2023-07-14
172,TSLA230714P00242500,2023-07-07 19:59:42+00:00,242.5,274.42999267578125,0.28,0.3,-0.099999994,-26.315788,2242.0,2335.0,0.5498091894531252,False,REGULAR,USD,1,2023-07-14
173,TSLA230714P00245000,2023-07-07 19:59:59+00:00,245.0,274.42999267578125,0.35,0.38,-0.09,-19.148937,7027.0,6903.0,0.5351608984375,False,REGULAR,USD,1,2023-07-14
174,TSLA230714P00247500,2023-07-07 19:59:53+00:00,247.5,274.42999267578125,0.45,0.49,-0.109999985,-18.965515,2035.0,2993.0,0.5239305419921875,False,REGULAR,USD,1,2023-07-14
175,TSLA230714P00250000,2023-07-07 19:59:58+00:00,250.0,274.42999267578125,0.6,0.62,-0.13999999,-18.918917,14398.0,9912.0,0.5136767382812499,False,REGULAR,USD,1,2023-07-14
176,TSLA230714P00252500,2023-07-07 19:59:58+00:00,252.5,274.42999267578125,0.76,0.8,-0.18,-18.947369,4928.0,3606.0,0.5019581054687501,False,REGULAR,USD,1,2023-07-14
177,TSLA230714P00255000,2023-07-07 19:59:59+00:00,255.0,274.42999267578125,0.99,1.04,-0.16000009,-13.445385,8431.0,7522.0,0.4968312036132813,False,REGULAR,USD,1,2023-07-14
178,TSLA230714P00257500,2023-07-07 19:59:57+00:00,257.5,274.42999267578125,1.3,1.33,-0.18999994,-12.499996,6221.0,4088.0,0.48682153808593753,False,REGULAR,USD,1,2023-07-14
179,TSLA230714P00260000,2023-07-07 19:59:58+00:00,260.0,274.42999267578125,1.67,1.72,-0.21999991,-11.51832,22259.0,6498.0,0.4801077380371094,False,REGULAR,USD,1,2023-07-14
180,TSLA230714P00262500,2023-07-07 20:00:00+00:00,262.5,274.42999267578125,2.15,2.23,-0.26,-10.612245,13424.0,4086.0,0.4760794580078125,False,REGULAR,USD,1,2023-07-14
181,TSLA230714P00265000,2023-07-07 19:59:59+00:00,265.0,274.42999267578125,2.78,2.85,-0.1500001,-5.000003,21226.0,5127.0,0.4718070397949219,False,REGULAR,USD,1,2023-07-14
182,TSLA230714P00267500,2023-07-07 19:59:59+00:00,267.5,274.42999267578125,3.5,3.6,-0.18000007,-4.800002,7917.0,1985.0,0.46802289794921875,False,REGULAR,USD,1,2023-07-14
183,TSLA230714P00270000,2023-07-07 19:59:54+00:00,270.0,274.42999267578125,4.4,4.55,-0.11000013,-2.3913074,27973.0,6413.0,0.4688773815917969,False,REGULAR,USD,1,2023-07-14
184,TSLA230714P00272500,2023-07-07 19:59:57+00:00,272.5,274.42999267578125,5.45,5.6,-0.03999996,-0.72072,11305.0,2522.0,0.46619186157226566,False,REGULAR,USD,1,2023-07-14
185,TSLA230714P00275000,2023-07-07 19:59:59+00:00,275.0,274.42999267578125,6.7,6.85,0.05000019,0.74627155,24563.0,5963.0,0.4670463452148438,True,REGULAR,USD,1,2023-07-14
186,TSLA230714P00277500,2023-07-07 19:59:56+00:00,277.5,274.42999267578125,8.1,8.25,0.25999975,3.2786853,21198.0,2867.0,0.467778759765625,True,REGULAR,USD,1,2023-07-14
187,TSLA230714P00280000,2023-07-07 19:59:49+00:00,280.0,274.42999267578125,9.65,9.8,0.39999962,4.2780704,28825.0,4050.0,0.4688773815917969,True,REGULAR,USD,1,2023-07-14
188,TSLA230714P00282500,2023-07-07 19:58:19+00:00,282.5,274.42999267578125,11.3,11.5,0.10000038,0.9132455,3194.0,2237.0,0.47095255615234377,True,REGULAR,USD,1,2023-07-14
189,TSLA230714P00285000,2023-07-07 19:59:47+00:00,285.0,274.42999267578125,13.15,13.35,0.77999973,6.2151375,4986.0,1355.0,0.4753470434570312,True,REGULAR,USD,1,2023-07-14
190,TSLA230714P00287500,2023-07-07 19:59:40+00:00,287.5,274.42999267578125,15.1,15.3,0.9899998,6.918237,553.0,884.0,0.47876497802734375,True,REGULAR,USD,1,2023-07-14
191,TSLA230714P00290000,2023-07-07 19:58:16+00:00,290.0,274.42999267578125,16.85,17.6,0.6499996,4.0123434,1125.0,2996.0,0.5080615600585938,True,REGULAR,USD,1,2023-07-14
192,TSLA230714P00292500,2023-07-07 19:56:21+00:00,292.5,274.42999267578125,19.05,19.75,18.9,,270.0,327.0,0.5169726037597657,True,REGULAR,USD,1,2023-07-14
193,TSLA230714P00295000,2023-07-07 19:57:34+00:00,295.0,274.42999267578125,21.3,21.9,1.0200005,5.0746293,785.0,1120.0,0.5185595019531251,True,REGULAR,USD,1,2023-07-14
194,TSLA230714P00297500,2023-07-07 19:46:36+00:00,297.5,274.42999267578125,23.45,24.35,23.6,,262.0,150.0,0.5522505712890625,True,REGULAR,USD,1,2023-07-14
195,TSLA230714P00300000,2023-07-07 19:56:27+00:00,300.0,274.42999267578125,25.75,26.65,1.6999989,7.098116,589.0,370.0,0.5627485131835939,True,REGULAR,USD,1,2023-07-14
196,TSLA230714P00302500,2023-07-07 19:51:04+00:00,302.5,274.42999267578125,28.1,29.05,28.61,,238.0,105.0,0.5839885351562499,True,REGULAR,USD,1,2023-07-14
197,TSLA230714P00305000,2023-07-07 19:43:08+00:00,305.0,274.42999267578125,30.5,31.4,1.9000015,6.7137866,323.0,230.0,0.5937540625000001,True,REGULAR,USD,1,2023-07-14
198,TSLA230714P00307500,2023-07-07 19:52:55+00:00,307.5,274.42999267578125,32.9,33.8,33.3,,106.0,7.0,0.6088906298828126,True,REGULAR,USD,1,2023-07-14
199,TSLA230714P00310000,2023-07-07 19:47:32+00:00,310.0,274.42999267578125,35.3,36.25,2.3999977,7.239812,141.0,211.0,0.500005,True,REGULAR,USD,1,2023-07-14
200,TSLA230714P00312500,2023-07-07 19:26:41+00:00,312.5,274.42999267578125,37.75,38.7,36.35,,93.0,18.0,0.5039112109375,True,REGULAR,USD,1,2023-07-14
201,TSLA230714P00315000,2023-07-07 19:51:23+00:00,315.0,274.42999267578125,40.2,41.15,2.6599998,7.007376,129.0,62.0,0.500005,True,REGULAR,USD,1,2023-07-14
202,TSLA230714P00317500,2023-07-07 19:51:32+00:00,317.5,274.42999267578125,42.7,43.65,43.15,,91.0,96.0,0.523442265625,True,REGULAR,USD,1,2023-07-14
203,TSLA230714P00320000,2023-07-07 19:15:12+00:00,320.0,274.42999267578125,45.2,46.1,-0.14999771,-0.34601548,142.0,141.0,0.5273484765625001,True,REGULAR,USD,1,2023-07-14
204,TSLA230714P00322500,2023-07-07 17:37:04+00:00,322.5,274.42999267578125,47.65,48.6,43.6,,43.0,17.0,0.52539537109375,True,REGULAR,USD,1,2023-07-14
205,TSLA230714P00325000,2023-07-07 17:57:15+00:00,325.0,274.42999267578125,50.15,51.1,-1.5,-3.1612222,44.0,28.0,0.5468795312500001,True,REGULAR,USD,1,2023-07-14
206,TSLA230714P00327500,2023-07-07 19:59:24+00:00,327.5,274.42999267578125,52.65,53.6,53.15,,31.0,23.0,0.570316796875,True,REGULAR,USD,1,2023-07-14
207,TSLA230714P00330000,2023-07-07 17:44:26+00:00,330.0,274.42999267578125,54.3,56.95,-3.8499985,-7.0512795,59.0,121.0,0.5898478515625001,True,REGULAR,USD,1,2023-07-14
208,TSLA230714P00332500,2023-07-07 17:44:33+00:00,332.5,274.42999267578125,56.75,59.45,53.3,,14.0,105.0,0.570316796875,True,REGULAR,USD,1,2023-07-14
209,TSLA230714P00335000,2023-07-07 14:35:18+00:00,335.0,274.42999267578125,59.25,61.95,-0.79999924,-1.3061212,9.0,112.0,0.5898478515625001,True,REGULAR,USD,1,2023-07-14
210,TSLA230714P00337500,2023-07-07 17:44:31+00:00,337.5,274.42999267578125,61.75,64.45,58.25,,2.0,36.0,0.6093789062500001,True,REGULAR,USD,1,2023-07-14
211,TSLA230714P00340000,2023-07-07 18:38:50+00:00,340.0,274.42999267578125,64.25,66.95,-0.5999985,-0.958464,24.0,62.0,0.6289099609375001,True,REGULAR,USD,1,2023-07-14
212,TSLA230714P00342500,2023-07-07 17:44:53+00:00,342.5,274.42999267578125,66.75,69.45,63.25,,4.0,0.0,0.648441015625,True,REGULAR,USD,1,2023-07-14
213,TSLA230714P00345000,2023-07-06 13:46:09+00:00,345.0,274.42999267578125,69.8,71.95,0.0,0.0,6.0,6.0,0.8955088574218748,True,REGULAR,USD,1,2023-07-14
214,TSLA230714P00347500,2023-07-07 16:51:34+00:00,347.5,274.42999267578125,71.75,74.45,68.65,,1.0,0.0,0.6875031250000001,True,REGULAR,USD,1,2023-07-14
215,TSLA230714P00350000,2023-07-07 17:45:49+00:00,350.0,274.42999267578125,74.3,76.95,-6.0,-7.822686,2.0,0.0,0.75195560546875,True,REGULAR,USD,1,2023-07-14
216,TSLA230714P00352500,2023-07-07 17:06:54+00:00,352.5,274.42999267578125,76.75,79.45,72.95,,1.0,0.0,0.7226590234375,True,REGULAR,USD,1,2023-07-14
217,TSLA230714P00355000,2023-07-06 19:54:30+00:00,355.0,274.42999267578125,79.25,81.95,77.9,,,0.0,0.7421900781249999,True,REGULAR,USD,1,2023-07-14
218,TSLA230714P00360000,2023-07-06 13:57:01+00:00,360.0,274.42999267578125,84.25,86.95,86.35,,,0.0,0.7773459765625,True,REGULAR,USD,1,2023-07-14
219,TSLA230714P00365000,2023-07-07 17:45:49+00:00,365.0,274.42999267578125,89.25,91.95,-5.4500046,-5.9791603,2.0,0.0,0.8125018749999999,True,REGULAR,USD,1,2023-07-14
220,TSLA230714P00370000,2023-07-06 13:34:50+00:00,370.0,274.42999267578125,94.25,96.95,91.5,,,0.0,0.8437515624999999,True,REGULAR,USD,1,2023-07-14
221,TSLA230714P00375000,2023-07-06 13:38:21+00:00,375.0,274.42999267578125,99.25,101.95,98.8,,,0.0,0.8789074609374999,True,REGULAR,USD,1,2023-07-14
222,TSLA230714P00380000,2023-07-06 14:05:11+00:00,380.0,274.42999267578125,104.25,106.95,0.0,0.0,1.0,0.0,0.914063359375,True,REGULAR,USD,1,2023-07-14
223,TSLA230714P00390000,2023-07-06 14:01:36+00:00,390.0,274.42999267578125,114.25,116.95,116.4,,,0.0,0.9765627343750001,True,REGULAR,USD,1,2023-07-14
224,TSLA230714P00395000,2023-07-06 14:03:15+00:00,395.0,274.42999267578125,119.25,121.95,121.6,,,0.0,1.0078174609375,True,REGULAR,USD,1,2023-07-14
225,TSLA230714P00400000,2023-06-28 17:42:04+00:00,400.0,274.42999267578125,124.25,126.95,0.0,0.0,2.0,0.0,1.0390673046875003,True,REGULAR,USD,1,2023-07-14
226,TSLA230714P00405000,2023-06-28 19:54:55+00:00,405.0,274.42999267578125,129.25,131.95,0.0,0.0,,0.0,1.0703171484375003,True,REGULAR,USD,1,2023-07-14
227,TSLA230714P00410000,2023-07-06 14:03:54+00:00,410.0,274.42999267578125,134.25,136.95,0.0,0.0,1.0,0.0,1.1015669921875002,True,REGULAR,USD,1,2023-07-14
228,TSLA230714P00415000,2023-07-07 13:33:58+00:00,415.0,274.42999267578125,139.25,141.95,135.4,,1.0,0.0,1.12891060546875,True,REGULAR,USD,1,2023-07-14
229,TSLA230714P00430000,2023-07-05 15:36:21+00:00,430.0,274.42999267578125,154.25,156.95,0.0,0.0,1.0,0.0,1.21875390625,True,REGULAR,USD,1,2023-07-14
230,TSLA230714P00440000,2023-07-06 19:54:50+00:00,440.0,274.42999267578125,164.25,166.95,163.05,,,0.0,1.2734411328124997,True,REGULAR,USD,1,2023-07-14
231,TSLA230714P00450000,2023-07-03 16:08:17+00:00,450.0,274.42999267578125,174.25,176.95,173.0,,,0.0,1.3203158984374999,True,REGULAR,USD,1,2023-07-14
232,TSLA230714P00470000,2023-07-06 16:35:55+00:00,470.0,274.42999267578125,194.25,196.95,191.45,,,0.0,1.4296903515625,True,REGULAR,USD,1,2023-07-14
233,TSLA230714P00490000,2023-06-29 15:31:49+00:00,490.0,274.42999267578125,214.25,216.95,0.0,0.0,1.0,0.0,1.5234398828124998,True,REGULAR,USD,1,2023-07-14
234,TSLA230714P00495000,2023-07-05 15:40:05+00:00,495.0,274.42999267578125,219.25,221.95,215.6,,,0.0,1.5468772656249998,True,REGULAR,USD,1,2023-07-14
235,TSLA230714P00500000,2023-07-07 17:21:13+00:00,500.0,274.42999267578125,224.25,226.95,-5.900009,-2.6065867,1.0,0.0,1.5703146484375,True,REGULAR,USD,1,2023-07-14
236,TSLA230721C00005000,2023-07-03 13:31:07+00:00,5.0,274.42999267578125,267.95,270.7,0.0,0.0,1.0,17.0,13.39843912597656,True,REGULAR,USD,0,2023-07-21
237,TSLA230721C00010000,2023-07-06 14:03:49+00:00,10.0,274.42999267578125,262.95,265.7,0.0,0.0,1.0,6.0,10.250003593750002,True,REGULAR,USD,0,2023-07-21
238,TSLA230721C00015000,2023-07-05 16:25:22+00:00,15.0,274.42999267578125,257.95,260.7,0.0,0.0,4.0,8.0,8.718754550781249,True,REGULAR,USD,0,2023-07-21
239,TSLA230721C00020000,2023-07-06 15:25:25+00:00,20.0,274.42999267578125,253.0,255.75,0.0,0.0,19.0,39.0,7.7812502734375,True,REGULAR,USD,0,2023-07-21
240,TSLA230721C00025000,2023-07-07 13:33:33+00:00,25.0,274.42999267578125,248.0,250.75,5.450012,2.1830614,1.0,26.0,7.0429699462890625,True,REGULAR,USD,0,2023-07-21
241,TSLA230721C00030000,2023-03-13 16:12:59+00:00,30.0,274.42999267578125,149.9,152.1,0.0,0.0,2.0,110.0,1.0000000000000003e-05,True,REGULAR,USD,0,2023-07-21
242,TSLA230721C00035000,2023-07-05 16:17:53+00:00,35.0,274.42999267578125,238.0,240.75,0.0,0.0,5.0,49.0,5.986330642089844,True,REGULAR,USD,0,2023-07-21
243,TSLA230721C00040000,2023-07-05 16:02:07+00:00,40.0,274.42999267578125,233.05,235.75,0.0,0.0,1.0,20.0,5.5820342724609375,True,REGULAR,USD,0,2023-07-21
244,TSLA230721C00045000,2023-06-07 14:07:47+00:00,45.0,274.42999267578125,228.05,230.8,0.0,0.0,3.0,37.0,5.26855810180664,True,REGULAR,USD,0,2023-07-21
245,TSLA230721C00050000,2023-06-15 17:40:57+00:00,50.0,274.42999267578125,223.5,225.25,0.0,0.0,3.0,124.0,4.539066826171874,True,REGULAR,USD,0,2023-07-21
246,TSLA230721C00055000,2023-06-29 16:22:36+00:00,55.0,274.42999267578125,218.05,220.8,0.0,0.0,1.0,93.0,4.681644772949219,True,REGULAR,USD,0,2023-07-21
247,TSLA230721C00060000,2023-06-26 14:35:19+00:00,60.0,274.42999267578125,213.05,215.8,0.0,0.0,1.0,95.0,4.431645085449218,True,REGULAR,USD,0,2023-07-21
248,TSLA230721C00065000,2023-06-26 16:05:49+00:00,65.0,274.42999267578125,208.1,210.8,0.0,0.0,9.0,104.0,2.50000375,True,REGULAR,USD,0,2023-07-21
249,TSLA230721C00070000,2023-07-07 13:32:10+00:00,70.0,274.42999267578125,203.1,205.85,3.300003,1.5965183,1.0,24.0,2.56250359375,True,REGULAR,USD,0,2023-07-21
250,TSLA230721C00075000,2023-07-07 19:10:22+00:00,75.0,274.42999267578125,198.1,200.85,19.87999,10.921871,1.0,72.0,2.42969142578125,True,REGULAR,USD,0,2023-07-21
251,TSLA230721C00080000,2023-07-07 14:01:54+00:00,80.0,274.42999267578125,193.1,195.85,-3.369995,-1.667324,1.0,89.0,2.3125042187499996,True,REGULAR,USD,0,2023-07-21
252,TSLA230721C00085000,2023-07-07 13:34:33+00:00,85.0,274.42999267578125,188.1,190.85,4.449997,2.3476639,1.0,54.0,2.2031294921874993,True,REGULAR,USD,0,2023-07-21
253,TSLA230721C00090000,2023-07-07 16:38:56+00:00,90.0,274.42999267578125,183.15,185.9,4.769989,2.5839593,297.0,169.0,2.2656293359374997,True,REGULAR,USD,0,2023-07-21
254,TSLA230721C00095000,2023-07-07 18:17:46+00:00,95.0,274.42999267578125,178.15,180.9,14.520004,8.567386,16.0,595.0,2.16406708984375,True,REGULAR,USD,0,2023-07-21
255,TSLA230721C00100000,2023-07-07 18:35:38+00:00,100.0,274.42999267578125,173.2,175.4,1.2599945,0.71017617,27.0,907.0,2.827151369628906,True,REGULAR,USD,0,2023-07-21
256,TSLA230721C00105000,2023-07-07 18:20:55+00:00,105.0,274.42999267578125,168.15,170.9,33.89,24.181234,30.0,1150.0,1.96875015625,True,REGULAR,USD,0,2023-07-21
257,TSLA230721C00110000,2023-07-07 16:30:35+00:00,110.0,274.42999267578125,163.15,165.9,-1.8800049,-1.1005121,1.0,1040.0,1.8789068554687498,True,REGULAR,USD,0,2023-07-21
258,TSLA230721C00115000,2023-07-07 19:11:58+00:00,115.0,274.42999267578125,158.2,160.95,-3.0800018,-1.8629419,4.0,377.0,1.8789068554687498,True,REGULAR,USD,0,2023-07-21
259,TSLA230721C00120000,2023-07-07 17:53:17+00:00,120.0,274.42999267578125,153.2,155.95,2.6900024,1.7149065,4335.0,5493.0,1.79296978515625,True,REGULAR,USD,0,2023-07-21
260,TSLA230721C00125000,2023-07-07 19:04:32+00:00,125.0,274.42999267578125,148.2,150.95,2.380005,1.5866699,5.0,1341.0,1.7109389453125,True,REGULAR,USD,0,2023-07-21
261,TSLA230721C00130000,2023-07-07 13:30:03+00:00,130.0,274.42999267578125,143.2,145.95,1.25,0.84860826,1.0,1608.0,1.6328143359374998,True,REGULAR,USD,0,2023-07-21
262,TSLA230721C00135000,2023-07-07 14:44:13+00:00,135.0,274.42999267578125,138.2,140.5,-1.5100098,-1.0613691,6.0,1569.0,2.0893602453613274,True,REGULAR,USD,0,2023-07-21
263,TSLA230721C00140000,2023-07-07 19:52:57+00:00,140.0,274.42999267578125,134.0,136.0,-3.019989,-2.192688,13.0,1301.0,1.791016669921875,True,REGULAR,USD,0,2023-07-21
264,TSLA230721C00145000,2023-07-07 19:52:57+00:00,145.0,274.42999267578125,128.25,131.0,-2.8600006,-2.157514,64.0,1236.0,1.4628933105468749,True,REGULAR,USD,0,2023-07-21
265,TSLA230721C00150000,2023-07-07 19:23:01+00:00,150.0,274.42999267578125,123.25,126.0,0.22000122,0.17363948,18.0,3602.0,1.3925811621093749,True,REGULAR,USD,0,2023-07-21
266,TSLA230721C00155000,2023-07-07 19:35:03+00:00,155.0,274.42999267578125,118.25,121.05,-0.11000061,-0.090550385,1.0,2075.0,1.3447298388671873,True,REGULAR,USD,0,2023-07-21
267,TSLA230721C00160000,2023-07-07 19:53:04+00:00,160.0,274.42999267578125,113.25,116.05,-2.300003,-1.9658146,212.0,2928.0,1.2773473632812498,True,REGULAR,USD,0,2023-07-21
268,TSLA230721C00165000,2023-07-07 19:19:24+00:00,165.0,274.42999267578125,108.3,111.05,-1.0300064,-0.91223663,49.0,4338.0,1.228519482421875,True,REGULAR,USD,0,2023-07-21
269,TSLA230721C00170000,2023-07-07 19:55:07+00:00,170.0,274.42999267578125,103.3,105.65,-1.75,-1.6393442,27.0,5118.0,0.9492192578124999,True,REGULAR,USD,0,2023-07-21
270,TSLA230721C00175000,2023-07-07 19:55:40+00:00,175.0,274.42999267578125,98.45,100.65,-2.0199966,-1.9803889,27.0,8327.0,1.001958115234375,True,REGULAR,USD,0,2023-07-21
271,TSLA230721C00180000,2023-07-07 19:40:47+00:00,180.0,274.42999267578125,93.4,95.65,-2.3199997,-2.3753452,129.0,11320.0,0.9179695703125,True,REGULAR,USD,0,2023-07-21
272,TSLA230721C00185000,2023-07-07 19:50:00+00:00,185.0,274.42999267578125,89.25,90.5,-2.050003,-2.217898,281.0,11538.0,1.0732468212890627,True,REGULAR,USD,0,2023-07-21
273,TSLA230721C00190000,2023-07-07 19:50:22+00:00,190.0,274.42999267578125,84.3,85.55,-2.9500046,-3.375291,295.0,11560.0,1.0283251708984378,True,REGULAR,USD,0,2023-07-21
274,TSLA230721C00195000,2023-07-07 19:50:00+00:00,195.0,274.42999267578125,79.35,80.55,-2.0199966,-2.4628098,58.0,6945.0,0.973633076171875,True,REGULAR,USD,0,2023-07-21
275,TSLA230721C00200000,2023-07-07 19:58:19+00:00,200.0,274.42999267578125,74.4,75.65,-1.4899979,-1.9350622,355.0,13859.0,0.9335944140625,True,REGULAR,USD,0,2023-07-21
276,TSLA230721C00205000,2023-07-07 19:46:20+00:00,205.0,274.42999267578125,69.45,70.7,-1.7599945,-2.4339573,146.0,5224.0,0.88476677734375,True,REGULAR,USD,0,2023-07-21
277,TSLA230721C00210000,2023-07-07 19:54:52+00:00,210.0,274.42999267578125,64.55,65.8,-1.9799957,-2.9385512,402.0,9595.0,0.8466812207031249,True,REGULAR,USD,0,2023-07-21
278,TSLA230721C00215000,2023-07-07 19:43:16+00:00,215.0,274.42999267578125,59.7,60.95,-1.7900009,-2.8548658,298.0,6516.0,0.8149432568359375,True,REGULAR,USD,0,2023-07-21
279,TSLA230721C00220000,2023-07-07 19:51:03+00:00,220.0,274.42999267578125,55.0,56.1,-2.7000008,-4.655174,343.0,9836.0,0.7907735766601562,True,REGULAR,USD,0,2023-07-21
280,TSLA230721C00225000,2023-07-07 19:59:35+00:00,225.0,274.42999267578125,50.15,51.35,-2.7299995,-5.1075764,142.0,6383.0,0.75586181640625,True,REGULAR,USD,0,2023-07-21
281,TSLA230721C00230000,2023-07-07 19:59:44+00:00,230.0,274.42999267578125,45.4,46.7,-2.2999992,-4.7619033,449.0,8720.0,0.7282742016601562,True,REGULAR,USD,0,2023-07-21
